not	O
completely	O
disappear	O
because	O
the	O
allergic	B-DISEASE
mechanism	O
will	O
always	O
appear	O
as	O
long	O
as	O
the	O
things	O
that	O
cause	O
the	O
allergy	B-DISEASE
to	O
affect	O
the	O
person	O
concerned	O
.	O
	
What	O
you	O
need	O
to	O
know	O
is	O
the	O
cause	O
of	O
this	O
complaint	O
,	O
whenever	O
it	O
appears	O
,	O
so	O
that	O
it	O
can	O
be	O
avoided	O
and	O
prevented	O
.	O
	
Is	O
it	O
because	O
of	O
drugs	O
or	O
certain	O
things	O
or	O
objects	O
?	O
	
Skin	B-DISEASE
disorders	I-DISEASE
would	O
be	O
better	O
if	O
diagnosed	O
through	O
direct	O
examination	O
because	O
it	O
is	O
difficult	O
for	O
us	O
to	O
determine	O
the	O
diagnosis	O
with	O
limited	O
information	O
.	O
	
Thus	O
,	O
you	O
can	O
get	O
optimal	O
treatment	O
.	O
	
Here	O
we	O
include	O
another	O
article	O
as	O
another	O
material	O
for	O
your	O
reading	O
.	O
	
Read	O
Also	O
Don	O
	
t	O
Do	O
These	O
5	O
Things	O
To	O
Your	O
Skin	O
Healthy	O
Skin	O
Reflection	O
of	O
a	O
Healthy	O
Body	O
Tubuh	O
Thank	O
you	O
,	O
hopefully	O
useful	O
.	O
	
How	O
to	O
get	O
rid	O
of	O
itchy	B-DISEASE
and	O
blackened	O
groin	O
?	O
	
Male	O
,	O
17	O
years	O
.	O
	
I	O
want	O
to	O
ask	O
how	O
to	O
treat	O
and	O
treat	O
itchy	B-DISEASE
and	O
black	O
groin	O
Good	O
evening	O
,	O
Introducing	O
,	O
I	O
	
m	O
dr	O
.	O
Dejandra	O
Rasnaya	O
.	O
	
I	O
understand	O
your	O
concerns	O
and	O
complaints	O
.	O
	
The	O
possible	O
cause	O
is	O
a	O
fungal	B-DISEASE
skin	I-DISEASE
infection	I-DISEASE
.	O
	
Fungal	B-DISEASE
diseases	I-DISEASE
that	O
affect	O
the	O
groin	O
area	O
are	O
caused	O
by	O
dermatophytes	O
or	O
candida	O
fungi	O
,	O
in	O
the	O
medical	O
world	O
referred	O
to	O
as	O
tinea	O
cruris	O
.	O
	
A	O
groin	O
is	O
a	O
place	O
where	O
fungus	O
multiplies	O
quickly	O
because	O
it	O
is	O
moist	O
and	O
warm	O
.	O
	
People	O
with	O
diabetes	B-DISEASE
and	O
obesity	B-DISEASE
have	O
a	O
higher	O
risk	O
of	O
experiencing	O
itching	B-DISEASE
in	O
the	O
groin	O
due	O
to	O
yeast	B-DISEASE
infections	I-DISEASE
.	O
	
Fungal	B-DISEASE
infections	I-DISEASE
usually	O
affect	O
the	O
groin	O
area	O
or	O
the	O
inner	O
side	O
of	O
the	O
upper	O
thigh	O
,	O
it	O
can	O
occur	O
in	O
both	O
thighs	O
or	O
only	O
one	O
thigh	O
.	O
	
The	O
chief	O
complaint	O
is	O
itching	B-DISEASE
which	O
can	O
be	O
intense	O
.	O
	
A	O
well	O
-	O
circumscribed	O
rash	B-DISEASE
with	O
raised	O
margins	O
that	O
may	O
appear	O
as	O
reddish	O
nodules	O
or	O
red	O
bumps	O
,	O
or	O
sometimes	O
a	O
pus	O
-	O
filled	O
blister	O
may	O
appear	O
.	O
	
The	O
middle	O
part	O
heals	O
in	O
the	O
form	O
of	O
a	O
scaly	O
blackish	O
-	O
brown	O
area	O
.	O
	
Constant	O
scratching	O
can	O
cause	O
the	O
appearance	O
of	O
thickening	B-DISEASE
of	I-DISEASE
the	I-DISEASE
skin	I-DISEASE
.	O
	
To	O
overcome	O
this	O
,	O
it	O
is	O
necessary	O
to	O
consume	O
antifungals	O
and	O
also	O
antifungal	O
ointments	O
.	O
	
The	O
treatment	O
is	O
quite	O
long	O
,	O
for	O
fungal	B-DISEASE
infections	I-DISEASE
it	O
usually	O
takes	O
2	O
-	O
4	O
weeks	O
.	O
	
Before	O
starting	O
treatment	O
,	O
you	O
need	O
to	O
first	O
consult	O
with	O
a	O
dermatologist	O
and	O
gynecologist	O
.	O
	
The	O
direct	O
examination	O
needs	O
to	O
be	O
done	O
in	O
order	O
to	O
get	O
the	O
right	O
diagnosis	O
and	O
optimal	O
treatment	O
.	O
	
A	O
diagnosis	O
that	O
is	O
only	O
based	O
on	O
stories	O
without	O
being	O
seen	O
directly	O
(	O
especially	O
for	O
skin	B-DISEASE
disorders	I-DISEASE
)	O
is	O
very	O
risky	O
to	O
be	O
an	O
incorrect	O
diagnosis	O
.	O
	
Here	O
are	O
some	O
tips	O
for	O
keeping	O
the	O
groin	O
area	O
clean	O
:	O
-	O
Take	O
a	O
shower	O
at	O
least	O
2	O
times	O
a	O
day	O
,	O
and	O
change	O
underwear	O
when	O
it	O
	
s	O
damp	O
-	O
This	O
fungal	B-DISEASE
infection	I-DISEASE
can	O
also	O
spread	O
to	O
other	O
parts	O
of	O
the	O
skin	O
if	O
you	O
scratch	O
the	O
infected	O
area	O
and	O
then	O
touch	O
other	O
parts	O
of	O
your	O
body	O
before	O
washing	O
your	O
hands	O
.	O
	
For	O
this	O
reason	O
,	O
make	O
sure	O
to	O
wash	O
your	O
hands	O
after	O
scratching	O
and	O
wash	O
thoroughly	O
every	O
piece	O
of	O
clothing	O
(	O
not	O
reused	O
several	O
times	O
)	O
to	O
avoid	O
transmission	O
and	O
spread	O
,	O
and	O
recurrence	O
.	O
	
Thank	O
you	O
for	O
consulting	O
the	O
Ask	O
a	O
Doctor	O
feature	O
.	O
	
Do	O
not	O
hesitate	O
to	O
return	O
to	O
consult	O
if	O
there	O
are	O
still	O
other	O
complaints	O
,	O
yes	O
.	O
	
You	O
can	O
also	O
consult	O
through	O
the	O
Klikdokter	O
application	O
anytime	O
and	O
anywhere	O
by	O
downloading	O
the	O
Klikdokter	O
application	O
via	O
the	O
PlayStore	O
/	O
Android	O
:	O
and	O
for	O
the	O
App	O
Store	O
anytime	O
and	O
anywhere	O
with	O
a	O
fast	O
response	O
through	O
the	O
24	O
-	O
Hour	O
Livechat	O
feature	O
.	O
\	O
Bruises	O
Suddenly	O
Female	O
,	O
19	O
years	O
old	O
.	O
	
doc	O
why	O
suddenly	O
there	O
is	O
a	O
blue	O
mark	O
(	O
bruise	O
)	O
even	O
though	O
it	O
didn	O
	
t	O
hit	O
or	O
why	O
?	O
	
Thank	O
you	O
for	O
using	O
the	O
Ask	O
a	O
Doctor	O
e	O
-	O
consultation	O
service	O
at	O
KlikDokter	O
.	O
com	O
.	O
	
Have	O
you	O
always	O
bled	O
easily	O
or	O
only	O
recently	O
?	O
	
Is	O
there	O
a	O
history	O
of	O
easy	O
bruising	O
for	O
no	O
known	O
reason	O
in	O
your	O
body	O
?	O
	
Has	O
anyone	O
in	O
your	O
family	O
experienced	O
anything	O
like	O
this	O
too	O
?	O
	
Bleeding	O
easily	O
or	O
bruising	O
easily	O
indicates	O
a	O
disorder	O
of	O
platelets	O
or	O
coagulation	O
factors	O
.	O
	
Frequent	O
bleeding	O
or	O
frequent	O
bruising	O
can	O
be	O
a	O
symptom	O
of	O
ITP	B-DISEASE
(	O
Idiopathic	B-DISEASE
Thrombocytopenic	I-DISEASE
Purpura	I-DISEASE
)	O
,	O
hemophilia	B-DISEASE
,	O
chronic	B-DISEASE
liver	I-DISEASE
disease	I-DISEASE
,	O
and	O
other	O
platelet	B-DISEASE
disorders	I-DISEASE
.	O
	
You	O
should	O
consult	O
an	O
internal	O
medicine	O
specialist	O
for	O
a	O
laboratory	O
examination	O
to	O
find	O
the	O
cause	O
of	O
your	O
complaint	O
.	O
	
Treatment	O
will	O
be	O
tailored	O
to	O
the	O
cause	O
.	O
	
Unfortunately	O
,	O
we	O
are	O
unable	O
to	O
determine	O
the	O
cause	O
of	O
the	O
complaints	O
you	O
are	O
experiencing	O
,	O
because	O
for	O
this	O
you	O
need	O
a	O
proper	O
history	O
,	O
physical	O
examination	O
,	O
and	O
supporting	O
examinations	O
.	O
	
Thus	O
we	O
convey	O
this	O
information	O
,	O
which	O
may	O
be	O
useful	O
.	O
About	O
Acne	B-DISEASE
Female	O
,	O
22	O
years	O
old	O
.	O
	
I	O
used	O
Scarlett	O
	
s	O
cream	O
for	O
acne	B-DISEASE
but	O
it	O
immediately	O
got	O
gritty	O
acne	B-DISEASE
,	O
I	O
googled	O
the	O
possibility	O
.	O
	
but	O
then	O
what	O
should	O
I	O
do	O
?	O
	
stop	O
or	O
continue	O
using	O
it	O
?	O
	
Thank	O
you	O
for	O
asking	O
questions	O
via	O
Klikdokter	O
.	O
com	O
We	O
understand	O
the	O
concerns	O
you	O
feel	O
,	O
if	O
a	O
pimple	O
appears	O
after	O
using	O
the	O
cream	O
,	O
you	O
should	O
stop	O
it	O
.	O
	
To	O
overcome	O
acne	B-DISEASE
,	O
you	O
should	O
not	O
use	O
creams	O
that	O
are	O
sold	O
freely	O
or	O
through	O
e	O
-	O
commerce	O
.	O
	
The	O
use	O
of	O
drugs	O
must	O
be	O
adjusted	O
to	O
your	O
current	O
acne	B-DISEASE
condition	I-DISEASE
.	O
	
In	O
addition	O
,	O
you	O
also	O
have	O
to	O
avoid	O
fatty	O
foods	O
,	O
spicy	O
,	O
nuts	O
-	O
nuts	O
.	O
	
For	O
optimal	O
results	O
,	O
you	O
should	O
immediately	O
check	O
your	O
acne	B-DISEASE
condition	I-DISEASE
at	O
the	O
doctor	O
so	O
that	O
treatment	O
can	O
be	O
given	O
according	O
to	O
your	O
type	O
of	O
acne	B-DISEASE
.	O
	
Thus	O
the	O
information	O
that	O
we	O
can	O
convey	O
,	O
may	O
be	O
useful	O
.	O
Insect	O
Bites	O
Male	O
,	O
15	O
years	O
.	O
	
Doc	O
,	O
I	O
want	O
to	O
ask	O
,	O
this	O
afternoon	O
when	O
I	O
was	O
playing	O
,	O
suddenly	O
I	O
was	O
bitten	O
by	O
a	O
big	O
fly	O
,	O
doc	O
,	O
what	O
	
s	O
that	O
?	O
	
Thank	O
you	O
for	O
asking	O
a	O
question	O
via	O
Klikdokter	O
We	O
understand	O
the	O
concern	O
you	O
are	O
feeling	O
right	O
now	O
,	O
are	O
there	O
any	O
bite	O
marks	O
?	O
	
any	O
redness	O
?	O
	
as	O
long	O
as	O
there	O
is	O
no	O
redness	O
and	O
swelling	B-DISEASE
you	O
have	O
nothing	O
to	O
worry	O
about	O
.	O
	
Initial	O
treatment	O
,	O
immediately	O
washes	O
the	O
bitten	O
area	O
with	O
running	O
water	O
and	O
soap	O
.	O
	
Dry	O
gently	O
with	O
a	O
clean	O
towel	O
.	O
	
Compress	O
the	O
swollen	O
,	O
red	O
,	O
and	O
itchy	B-DISEASE
area	O
with	O
a	O
cold	O
compress	O
for	O
20	O
minutes	O
.	O
	
The	O
goal	O
is	O
to	O
relieve	O
swelling	B-DISEASE
.	O
	
This	O
step	O
can	O
be	O
done	O
repeatedly	O
,	O
with	O
a	O
break	O
of	O
20	O
minutes	O
.	O
	
The	O
itching	B-DISEASE
effect	O
after	O
being	O
bitten	O
by	O
an	O
insect	O
can	O
also	O
be	O
relieved	O
with	O
calamine	B-CHEMICAL
lotion	O
.	O
	
Hydrocortisone	B-CHEMICAL
cream	O
can	O
also	O
be	O
used	O
.	O
	
If	O
it	O
doesn	O
	
t	O
decrease	O
,	O
you	O
can	O
consult	O
a	O
doctor	O
.	O
	
Thus	O
the	O
information	O
that	O
we	O
can	O
convey	O
,	O
may	O
be	O
useful	O
.	O
Treatment	O
of	O
scabs	O
Male	O
,	O
21	O
years	O
old	O
.	O
	
doc	O
,	O
my	O
skin	O
is	O
itchy	O
when	O
I	O
scratch	O
it	O
into	O
scabs	O
,	O
how	O
do	O
I	O
heal	O
it	O
the	O
natural	O
way	O
Thank	O
you	O
for	O
asking	O
about	O
the	O
treatment	O
of	O
scabs	O
through	O
the	O
Ask	O
a	O
Doctor	O
feature	O
.	O
	
Skin	B-DISEASE
diseases	I-DISEASE
are	O
best	O
diagnosed	O
by	O
direct	O
examination	O
because	O
so	O
many	O
skin	B-DISEASE
diseases	I-DISEASE
can	O
present	O
a	O
similar	O
picture	O
.	O
	
In	O
addition	O
,	O
you	O
also	O
did	O
not	O
mention	O
where	O
the	O
location	O
,	O
amount	O
,	O
and	O
since	O
when	O
it	O
happened	O
.	O
	
For	O
now	O
,	O
we	O
can	O
only	O
say	O
there	O
is	O
a	O
possibility	O
of	O
``	O
prurigo	B-DISEASE
``	O
as	O
a	O
diagnosis	O
of	O
your	O
skin	O
complaint	O
.	O
	
This	O
condition	O
can	O
be	O
experienced	O
by	O
everyone	O
at	O
any	O
age	O
,	O
but	O
is	O
most	O
often	O
found	O
in	O
the	O
age	O
range	O
of	O
20	O
-	O
60	O
years	O
.	O
	
The	O
cause	O
is	O
unknown	O
,	O
but	O
several	O
factors	O
are	O
thought	O
to	O
have	O
an	O
effect	O
,	O
including	O
:	O
External	O
factors	O
:	O
insect	O
bites	O
,	O
contact	O
with	O
allergy	B-DISEASE
triggers	O
(	O
allergens	O
)	O
,	O
physical	O
factors	O
such	O
as	O
heat	O
,	O
cold	O
,	O
light	O
.	O
	
Internal	O
factors	O
:	O
emotional	O
stress	O
and	O
other	O
psychological	O
factors	O
Hormonal	B-GENETIC
/	O
endocrine	B-GENETIC
factors	I-GENETIC
Food	B-DISEASE
and	I-DISEASE
drug	I-DISEASE
allergies	I-DISEASE
Infections	O
:	O
tonsillitis	B-DISEASE
and	O
chronic	B-DISEASE
sinusitis	I-DISEASE
Iron	B-CHEMICAL
deficiency	O
anemia	B-DISEASE
,	O
and	O
Up	O
to	O
80	O
%	O
of	O
patients	O
with	O
prurigo	B-DISEASE
have	O
a	O
family	O
history	O
of	O
atopic	B-DISEASE
dermatitis	I-DISEASE
,	O
asthma	B-DISEASE
,	O
or	O
allergies	B-DISEASE
.	O
	
Because	O
the	O
cause	O
is	O
unknown	O
,	O
treatment	O
is	O
only	O
aimed	O
at	O
overcoming	O
existing	O
complaints	O
and	O
avoiding	O
the	O
things	O
mentioned	O
above	O
related	O
to	O
the	O
onset	O
of	O
prurigo	B-DISEASE
.	O
	
Treatment	O
that	O
is	O
often	O
given	O
is	O
steroids	B-CHEMICAL
either	O
topically	O
(	O
rub	O
)	O
or	O
injection	O
into	O
the	O
lesion	O
,	O
antihistamines	O
(	O
reduces	O
itching	B-DISEASE
)	O
,	O
and	O
even	O
the	O
use	O
of	O
antidepressants	O
.	O
	
What	O
you	O
can	O
currently	O
do	O
is	O
:	O
Choose	O
a	O
bath	O
soap	O
that	O
contains	O
a	O
lot	O
of	O
moisturizer	O
with	O
a	O
little	O
foam	O
Use	O
moisturizer	O
if	O
necessary	O
Avoid	O
using	O
bath	O
soaps	O
that	O
contain	O
antiseptics	O
because	O
they	O
will	O
dry	O
out	O
the	O
skin	O
Protect	O
the	O
itchy	B-DISEASE
area	O
from	O
scratching	O
or	O
rubbing	O
Get	O
used	O
to	O
wearing	O
clothes	O
that	O
can	O
cover	O
the	O
arms	O
and	O
legs	O
You	O
don	O
	
t	O
need	O
to	O
worry	O
,	O
because	O
the	O
scars	O
will	O
generally	O
disappear	O
slowly	O
.	O
	
Applying	O
certain	O
steroids	B-CHEMICAL
once	O
at	O
night	O
can	O
help	O
get	O
rid	O
of	O
scars	O
.	O
	
But	O
the	O
most	O
important	O
thing	O
is	O
to	O
maintain	O
the	O
health	O
of	O
your	O
skin	O
so	O
that	O
prurigo	B-DISEASE
does	O
not	O
arise	O
again	O
,	O
among	O
others	O
,	O
by	O
paying	O
attention	O
to	O
the	O
factors	O
above	O
that	O
are	O
thought	O
to	O
have	O
an	O
effect	O
.	O
	
Here	O
we	O
include	O
another	O
article	O
for	O
your	O
other	O
reading	O
material	O
.	O
	
Read	O
Also	O
Natural	O
Ways	O
to	O
Heal	O
Wounds	O
Fast	O
Know	O
the	O
Causes	O
of	O
Wounds	O
Difficult	O
to	O
Heal	O
Thank	O
you	O
,	O
hopefully	O
useful	O
.	O
About	O
Allergy	B-DISEASE
Test	O
Woman	O
,	O
20	O
years	O
.	O
	
Doc	O
,	O
I	O
want	O
to	O
ask	O
,	O
coincidentally	O
,	O
since	O
2016	O
I	O
have	O
tried	O
using	O
a	O
lipstick	O
brand	O
which	O
is	O
quite	O
well	O
known	O
,	O
and	O
maybe	O
from	O
there	O
it	O
started	O
when	O
I	O
eat	O
noodles	O
I	O
feel	O
itchy	B-DISEASE
``	O
swollen	O
lips	O
have	O
lumps	O
``	O
even	O
until	O
I	O
feel	O
my	O
lips	O
are	O
stiff	O
and	O
short	O
of	O
breath	O
,	O
even	O
the	O
consul	O
was	O
wrong	O
a	O
doctor	O
in	O
the	O
Jakarta	O
area	O
and	O
he	O
said	O
maybe	O
I	O
	
m	O
allergic	B-DISEASE
to	O
noodles	O
,	O
from	O
there	O
every	O
time	O
I	O
eat	O
noodles	O
the	O
same	O
symptoms	O
appear	O
and	O
can	O
only	O
subside	O
for	O
a	O
few	O
days	O
,	O
especially	O
the	O
swelling	B-DISEASE
and	O
stiffness	B-DISEASE
of	I-DISEASE
the	I-DISEASE
lips	I-DISEASE
can	O
take	O
a	O
few	O
weeks	O
,	O
so	O
it	O
	
s	O
been	O
almost	O
4	O
years	O
I	O
haven	O
	
t	O
eaten	O
noodles	O
,	O
it	O
	
s	O
just	O
that	O
I	O
	
m	O
still	O
confused	O
about	O
the	O
content	O
of	O
the	O
noodles	O
that	O
actually	O
made	O
me	O
end	O
up	O
having	O
these	O
``	O
symptoms	O
``	O
.	O
.	O
.	O
please	O
explain	O
,	O
doc	O
,	O
thank	O
you	O
Thank	O
you	O
for	O
asking	O
a	O
question	O
via	O
Klikdokter	O
We	O
understand	O
the	O
concerns	O
you	O
feel	O
at	O
this	O
time	O
,	O
to	O
find	O
out	O
what	O
triggers	O
your	O
allergies	B-DISEASE
,	O
you	O
should	O
do	O
an	O
allergy	B-DISEASE
test	O
.	O
	
Allergy	B-DISEASE
testing	O
can	O
help	O
you	O
determine	O
the	O
cause	O
of	O
the	O
allergy	B-DISEASE
.	O
	
But	O
this	O
test	O
can	O
only	O
be	O
used	O
if	O
a	O
thorough	O
interview	O
has	O
been	O
carried	O
out	O
regarding	O
the	O
onset	O
of	O
allergies	B-DISEASE
in	O
your	O
child	O
.	O
	
Skin	O
prick	O
test	O
(	O
Skin	O
Prick	O
Test	O
)	O
Uses	O
:	O
checks	O
for	O
allergies	B-DISEASE
to	O
inhaled	O
allergens	O
(	O
dust	O
,	O
mites	O
,	O
pollen	O
)	O
and	O
food	O
allergens	O
(	O
milk	O
,	O
shrimp	O
,	O
crab	O
)	O
,	O
up	O
to	O
33	O
or	O
more	O
types	O
of	O
allergens	O
.	O
	
Procedure	O
:	O
To	O
undergo	O
this	O
test	O
,	O
the	O
child	O
must	O
be	O
at	O
least	O
3	O
years	O
old	O
and	O
in	O
good	O
health	O
and	O
he	O
has	O
not	O
recently	O
taken	O
antihistamine	O
(	O
anti	O
-	O
allergic	B-DISEASE
)	O
drugs	O
in	O
3â€“7	O
days	O
(	O
depending	O
on	O
the	O
type	O
of	O
medication	O
)	O
.	O
	
The	O
test	O
is	O
performed	O
on	O
the	O
skin	O
of	O
the	O
inner	O
forearm	O
.	O
	
The	O
skin	O
is	O
given	O
a	O
special	O
tool	O
called	O
an	O
allergen	O
extract	O
which	O
is	O
placed	O
on	O
the	O
skin	O
by	O
means	O
of	O
drops	O
.	O
	
Allergen	O
extracts	O
are	O
in	O
the	O
form	O
of	O
natural	O
ingredients	O
,	O
such	O
as	O
various	O
types	O
of	O
food	O
,	O
even	O
pollen	O
.	O
	
They	O
do	O
not	O
use	O
ordinary	O
syringes	O
but	O
use	O
special	O
needles	O
,	O
so	O
they	O
do	O
not	O
bleed	O
or	O
wound	O
,	O
and	O
painless	O
.	O
	
The	O
test	O
results	O
are	O
known	O
within	O
15	O
minutes	O
.	O
	
If	O
you	O
are	O
allergic	B-DISEASE
to	O
certain	O
allergens	O
,	O
a	O
red	O
,	O
itchy	B-DISEASE
rash	B-DISEASE
will	O
appear	O
on	O
the	O
skin	O
.	O
	
This	O
test	O
must	O
be	O
carried	O
out	O
by	O
a	O
doctor	O
who	O
is	O
an	O
expert	O
in	O
the	O
field	O
of	O
allergy	B-DISEASE
immunology	O
because	O
of	O
the	O
technique	O
and	O
interpretation	O
(	O
reading	O
the	O
results	O
)	O
.	O
	
test	O
)	O
is	O
more	O
difficult	O
than	O
other	O
tests	O
.	O
	
Thus	O
the	O
information	O
that	O
we	O
can	O
convey	O
,	O
may	O
be	O
useful	O
.	O
Remove	O
Chicken	O
Pox	O
Scars	O
Female	O
,	O
18	O
years	O
.	O
	
Good	O
evening	O
doc	O
,	O
I	O
want	O
to	O
ask	O
that	O
I	O
have	O
had	O
smallpox	B-DISEASE
and	O
have	O
recovered	O
but	O
there	O
are	O
still	O
smallpox	B-DISEASE
scars	O
left	O
,	O
is	O
there	O
any	O
medicine	O
or	O
ointment	O
to	O
remove	O
the	O
remaining	O
smallpox	B-DISEASE
scars	O
,	O
doc	O
?	O
	
thank	O
you	O
Thank	O
you	O
for	O
asking	O
a	O
question	O
via	O
Klikdokter	O
There	O
are	O
several	O
medical	O
actions	O
that	O
can	O
be	O
taken	O
to	O
get	O
rid	O
of	O
chickenpox	B-DISEASE
scars	O
that	O
you	O
can	O
choose	O
after	O
consulting	O
a	O
doctor	O
,	O
namely	O
:	O
1	O
.	O
	
Fillers	O
Fillers	O
can	O
add	O
shape	O
to	O
the	O
skin	O
that	O
has	O
scars	O
.	O
	
This	O
method	O
can	O
be	O
more	O
effective	O
in	O
treating	O
deep	O
scars	O
.	O
	
The	O
doctor	O
will	O
inject	O
a	O
filler	O
material	O
such	O
as	O
fat	O
or	O
hyaluronic	B-CHEMICAL
acid	I-CHEMICAL
into	O
the	O
scar	O
,	O
and	O
fill	O
it	O
in	O
.	O
	
Since	O
these	O
fillers	O
will	O
break	O
down	O
over	O
time	O
,	O
you	O
will	O
need	O
to	O
repeat	O
the	O
filler	O
injection	O
approximately	O
every	O
six	O
months	O
.	O
	
2	O
.	O
	
Dermabrasion	O
and	O
Microdermabrasion	O
These	O
two	O
techniques	O
are	O
similar	O
in	O
terms	O
of	O
technicality	O
and	O
effectiveness	O
for	O
repairing	O
scarred	O
skin	O
.	O
	
Microdermabrasion	O
generally	O
uses	O
a	O
device	O
that	O
releases	O
particles	O
of	O
zinc	B-CHEMICAL
oxide	O
or	O
sodium	B-CHEMICAL
bicarbonate	I-CHEMICAL
onto	O
the	O
skin	O
to	O
loosen	O
and	O
remove	O
scars	O
.	O
	
The	O
tool	O
can	O
also	O
brush	O
the	O
scar	O
area	O
,	O
then	O
use	O
a	O
vacuum	O
to	O
remove	O
the	O
rest	O
of	O
the	O
treatment	O
on	O
the	O
skin	O
.	O
	
Meanwhile	O
,	O
dermabrasion	O
uses	O
a	O
brush	O
that	O
rotates	O
rapidly	O
to	O
remove	O
the	O
top	O
layer	O
of	O
skin	O
,	O
and	O
the	O
deeper	O
areas	O
of	O
the	O
scar	O
.	O
	
3	O
.	O
	
Chemical	O
Peeling	O
Like	O
dermabrasion	O
,	O
chemical	O
peeling	O
also	O
removes	O
the	O
top	O
layer	O
of	O
dead	O
skin	O
.	O
	
However	O
,	O
it	O
uses	O
chemicals	O
to	O
destroy	O
it	O
.	O
	
In	O
this	O
method	O
,	O
the	O
doctor	O
will	O
use	O
a	O
strong	O
acid	O
.	O
	
Thus	O
,	O
a	O
new	O
layer	O
of	O
underskin	O
can	O
rise	O
and	O
the	O
skin	O
looks	O
brighter	O
until	O
the	O
scars	O
are	O
not	O
visible	O
again	O
.	O
	
It	O
is	O
important	O
to	O
remember	O
,	O
the	O
skin	O
will	O
be	O
more	O
sensitive	O
and	O
appear	O
peeling	O
for	O
a	O
few	O
days	O
after	O
a	O
chemical	O
peel	O
.	O
	
4	O
.	O
	
Microneedling	O
After	O
applying	O
a	O
topical	O
anesthetic	O
to	O
the	O
area	O
to	O
be	O
micro	O
needed	O
,	O
a	O
small	O
device	O
containing	O
many	O
very	O
small	O
needles	O
will	O
be	O
rolled	O
repeatedly	O
over	O
the	O
area	O
that	O
needs	O
to	O
be	O
punctured	O
.	O
	
The	O
needles	O
will	O
stimulate	O
skin	O
cells	O
to	O
form	O
collagen	B-GENETIC
,	O
so	O
the	O
skin	O
will	O
look	O
smoother	O
.	O
	
The	O
micro	O
needling	O
procedure	O
needs	O
to	O
be	O
done	O
several	O
times	O
for	O
some	O
people	O
,	O
with	O
minimal	O
bleeding	O
side	O
effects	O
.	O
	
5	O
.	O
	
Laser	O
Therapy	O
Some	O
types	O
of	O
laser	O
therapy	O
can	O
help	O
remove	O
chickenpox	B-DISEASE
scars	I-DISEASE
.	O
	
With	O
high	O
-	O
energy	O
beams	O
,	O
lasers	O
can	O
reduce	O
the	O
appearance	O
of	O
scars	O
.	O
	
If	O
your	O
skin	O
is	O
dark	O
,	O
you	O
should	O
be	O
careful	O
if	O
you	O
want	O
to	O
choose	O
a	O
laser	O
.	O
	
The	O
reason	O
is	O
,	O
this	O
action	O
can	O
trigger	O
hypopigmentation	B-DISEASE
(	O
lack	O
of	O
pigment	O
so	O
that	O
the	O
lasered	O
part	O
becomes	O
lighter	O
)	O
.	O
	
To	O
ensure	O
the	O
best	O
skin	O
conditions	O
and	O
treatment	O
options	O
,	O
we	O
recommend	O
you	O
to	O
consult	O
with	O
a	O
Dermatologist	O
and	O
Venereologist	O
.	O
	
Your	O
skin	O
will	O
be	O
analyzed	O
first	O
,	O
such	O
as	O
the	O
depth	O
of	O
the	O
dark	O
marks	O
,	O
skin	O
type	O
,	O
and	O
the	O
presence	O
of	O
allergic	B-DISEASE
reactions	I-DISEASE
.	O
	
After	O
that	O
,	O
the	O
type	O
of	O
cream	O
,	O
chemical	O
liquid	O
,	O
and	O
action	O
with	O
the	O
concentration	O
/	O
strength	O
that	O
is	O
suitable	O
for	O
your	O
skin	O
condition	O
is	O
selected	O
.	O
	
The	O
price	O
of	O
each	O
procedure	O
also	O
varies	O
greatly	O
at	O
each	O
location	O
where	O
the	O
treatment	O
is	O
carried	O
out	O
.	O
	
That	O
	
s	O
the	O
information	O
we	O
can	O
convey	O
,	O
hopefully	O
,	O
it	O
	
s	O
useful	O
Overcoming	O
Acne	B-DISEASE
Male	O
,	O
19	O
years	O
.	O
	
Doc	O
,	O
how	O
do	O
you	O
get	O
rid	O
of	O
a	O
pimple	O
that	O
when	O
it	O
	
s	O
gone	O
,	O
it	O
grows	O
back	O
and	O
in	O
the	O
same	O
place	O
?	O
	
Thank	O
you	O
for	O
using	O
the	O
Ask	O
a	O
Doctor	O
feature	O
on	O
Klikdokter	O
The	O
exact	O
cause	O
of	O
acne	B-DISEASE
is	O
not	O
known	O
,	O
but	O
there	O
are	O
various	O
factors	O
that	O
are	O
known	O
to	O
be	O
associated	O
with	O
this	O
disease	O
:	O
Stress	O
Hormonal	O
factors	O
.	O
	
One	O
of	O
the	O
important	O
factors	O
that	O
cause	O
acne	B-DISEASE
is	O
the	O
increased	O
production	O
of	O
the	O
hormone	B-CHEMICAL
testosterone	I-CHEMICAL
,	O
which	O
is	O
owned	O
by	O
the	O
body	O
of	O
both	O
men	O
and	O
women	O
.	O
	
The	O
hormone	B-CHEMICAL
testosterone	I-CHEMICAL
that	O
is	O
present	O
in	O
the	O
bodies	O
of	O
men	O
and	O
women	O
triggers	O
acne	B-DISEASE
by	O
stimulating	O
the	O
sebaceous	O
glands	O
to	O
produce	O
excess	O
skin	O
oil	O
(	O
sebum	O
)	O
.	O
	
take	O
into	O
account	O
the	O
above	O
factors	O
.	O
	
Acne	B-DISEASE
can	O
reappear	O
if	O
the	O
above	O
factors	O
can	O
not	O
be	O
controlled	O
properly	O
.	O
	
What	O
to	O
do	O
to	O
get	O
rid	O
of	O
acne	B-DISEASE
?	O
	
Diligently	O
wash	O
